2023-10-29 13:04:21,767 INFO    StreamThr :6120 [internal.py:wandb_internal():86] W&B internal server running at pid: 6120, started at: 2023-10-29 13:04:21.767560
2023-10-29 13:04:22,937 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 0
2023-10-29 13:04:22,937 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 1
2023-10-29 13:04:22,937 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,937 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 1
2023-10-29 13:04:22,937 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,937 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 1
2023-10-29 13:04:22,937 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 2
2023-10-29 13:04:22,937 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,937 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 2
2023-10-29 13:04:22,937 INFO    HandlerThread:6120 [system_monitor.py:finish():190] Stopping system monitor
2023-10-29 13:04:22,937 INFO    HandlerThread:6120 [interfaces.py:finish():202] Joined cpu monitor
2023-10-29 13:04:22,938 DEBUG   SystemMonitor:6120 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-10-29 13:04:22,938 INFO    HandlerThread:6120 [interfaces.py:finish():202] Joined disk monitor
2023-10-29 13:04:22,938 DEBUG   SystemMonitor:6120 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-10-29 13:04:22,938 INFO    HandlerThread:6120 [interfaces.py:finish():202] Joined memory monitor
2023-10-29 13:04:22,938 DEBUG   SystemMonitor:6120 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-10-29 13:04:22,938 INFO    HandlerThread:6120 [interfaces.py:finish():202] Joined network monitor
2023-10-29 13:04:22,939 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,939 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 2
2023-10-29 13:04:22,939 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 3
2023-10-29 13:04:22,939 DEBUG   SenderThread:6120 [sender.py:send():375] send: stats
2023-10-29 13:04:22,939 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,939 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 3
2023-10-29 13:04:22,939 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,939 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 3
2023-10-29 13:04:22,939 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 4
2023-10-29 13:04:22,939 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,940 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 4
2023-10-29 13:04:22,940 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,940 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 4
2023-10-29 13:04:22,940 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 5
2023-10-29 13:04:22,940 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,940 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 5
2023-10-29 13:04:22,940 DEBUG   SenderThread:6120 [sender.py:send():375] send: summary
2023-10-29 13:04:22,940 INFO    SenderThread:6120 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-29 13:04:22,941 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,941 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 5
2023-10-29 13:04:22,941 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 6
2023-10-29 13:04:22,941 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:22,941 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 6
2023-10-29 13:04:22,941 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:22,941 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 6
2023-10-29 13:04:22,942 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: status_report
2023-10-29 13:04:23,151 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 7
2023-10-29 13:04:23,151 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:23,151 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 7
2023-10-29 13:04:23,151 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:23,151 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 7
2023-10-29 13:04:23,454 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\config.yaml
2023-10-29 13:04:23,454 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\wandb-summary.json
2023-10-29 13:04:23,454 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\output.log
2023-10-29 13:04:23,454 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\wandb-metadata.json
2023-10-29 13:04:23,454 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\requirements.txt
2023-10-29 13:04:23,747 INFO    wandb-upload_0:6120 [upload_job.py:push():137] Uploaded file C:\Users\tobia\AppData\Local\Temp\tmp0jehc8l1wandb\39nijksi-wandb-metadata.json
2023-10-29 13:04:23,933 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-29 13:04:25,468 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\output.log
2023-10-29 13:04:26,946 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 8
2023-10-29 13:04:26,946 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: poll_exit
2023-10-29 13:04:26,946 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:26,946 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-29 13:04:26,947 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:26,947 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 8
2023-10-29 13:04:26,957 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 9
2023-10-29 13:04:26,957 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:26,957 DEBUG   SenderThread:6120 [sender.py:send():375] send: artifact
2023-10-29 13:04:26,957 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-29 13:04:27,473 INFO    Thread-16 :6120 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\output.log
2023-10-29 13:04:28,087 INFO    wandb-upload_0:6120 [upload_job.py:push():92] Skipped uploading C:\Users\tobia\AppData\Local\wandb\wandb\artifacts\staging\tmpv9h_hn3r
2023-10-29 13:04:28,620 INFO    wandb-upload_1:6120 [upload_job.py:push():95] Uploaded file C:\Users\tobia\AppData\Local\wandb\wandb\artifacts\staging\tmpnvv39_2s
2023-10-29 13:04:28,966 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: keepalive
2023-10-29 13:04:29,845 INFO    SenderThread:6120 [sender.py:send_artifact():1474] sent artifact job-https___github.com_t0b14_Semester_project_Tobia_Simmler_rnn.git_main.py - {'id': 'QXJ0aWZhY3Q6NjIxMDQzNjY4', 'digest': '07c59351388140934be69cf75cd4af3d', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTkyMjMyMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjIxMDQxOTUw', 'versionIndex': 1}}, 'version': 'latest'}
2023-10-29 13:04:29,845 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:29,845 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 9
2023-10-29 13:04:29,845 INFO    SenderThread:6120 [dir_watcher.py:finish():365] shutting down directory watcher
2023-10-29 13:04:30,493 INFO    SenderThread:6120 [dir_watcher.py:finish():395] scan: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files
2023-10-29 13:04:30,493 INFO    SenderThread:6120 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\config.yaml config.yaml
2023-10-29 13:04:30,493 INFO    SenderThread:6120 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\output.log output.log
2023-10-29 13:04:30,494 INFO    SenderThread:6120 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\requirements.txt requirements.txt
2023-10-29 13:04:30,496 INFO    SenderThread:6120 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\wandb-metadata.json wandb-metadata.json
2023-10-29 13:04:30,496 INFO    SenderThread:6120 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\wandb-summary.json wandb-summary.json
2023-10-29 13:04:30,497 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 10
2023-10-29 13:04:30,498 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:30,498 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-29 13:04:30,499 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:30,499 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 10
2023-10-29 13:04:30,499 INFO    SenderThread:6120 [file_pusher.py:finish():167] shutting down file pusher
2023-10-29 13:04:31,079 INFO    wandb-upload_0:6120 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\config.yaml
2023-10-29 13:04:31,290 INFO    wandb-upload_1:6120 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\output.log
2023-10-29 13:04:31,317 INFO    wandb-upload_3:6120 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\wandb-summary.json
2023-10-29 13:04:31,407 INFO    wandb-upload_2:6120 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\files\requirements.txt
2023-10-29 13:04:31,615 INFO    Thread-15 (_thread_body):6120 [sender.py:transition_state():626] send defer: 11
2023-10-29 13:04:31,615 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:31,615 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-29 13:04:31,615 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:31,615 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 11
2023-10-29 13:04:31,615 INFO    SenderThread:6120 [file_pusher.py:join():172] waiting for file pusher
2023-10-29 13:04:31,615 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 12
2023-10-29 13:04:31,615 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:31,615 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-29 13:04:31,615 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:31,615 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 12
2023-10-29 13:04:31,801 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 13
2023-10-29 13:04:31,801 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:31,801 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-29 13:04:31,801 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:31,801 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 13
2023-10-29 13:04:31,801 INFO    SenderThread:6120 [sender.py:transition_state():626] send defer: 14
2023-10-29 13:04:31,802 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: defer
2023-10-29 13:04:31,802 DEBUG   SenderThread:6120 [sender.py:send():375] send: final
2023-10-29 13:04:31,802 INFO    HandlerThread:6120 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-29 13:04:31,802 DEBUG   SenderThread:6120 [sender.py:send():375] send: footer
2023-10-29 13:04:31,802 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: defer
2023-10-29 13:04:31,802 INFO    SenderThread:6120 [sender.py:send_request_defer():622] handle sender defer: 14
2023-10-29 13:04:31,802 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-29 13:04:31,802 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: server_info
2023-10-29 13:04:31,802 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: get_summary
2023-10-29 13:04:31,802 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: poll_exit
2023-10-29 13:04:31,803 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-29 13:04:31,803 DEBUG   SenderThread:6120 [sender.py:send_request():402] send_request: server_info
2023-10-29 13:04:31,960 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: status_report
2023-10-29 13:04:31,960 INFO    MainThread:6120 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-10-29 13:04:31,960 INFO    MainThread:6120 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-10-29 13:04:31,961 INFO    MainThread:6120 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-10-29 13:04:31,961 DEBUG   HandlerThread:6120 [handler.py:handle_request():144] handle_request: shutdown
2023-10-29 13:04:31,961 INFO    HandlerThread:6120 [handler.py:finish():842] shutting down handler
2023-10-29 13:04:32,965 INFO    SenderThread:6120 [sender.py:finish():1550] shutting down sender
2023-10-29 13:04:32,965 INFO    SenderThread:6120 [file_pusher.py:finish():167] shutting down file pusher
2023-10-29 13:04:32,965 INFO    WriterThread:6120 [datastore.py:close():298] close: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_130421-d6kaclyo\run-d6kaclyo.wandb
2023-10-29 13:04:32,965 INFO    SenderThread:6120 [file_pusher.py:join():172] waiting for file pusher
