2023-10-29 14:04:13,237 INFO    StreamThr :21712 [internal.py:wandb_internal():86] W&B internal server running at pid: 21712, started at: 2023-10-29 14:04:13.237719
2023-10-29 14:04:14,675 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 7
2023-10-29 14:04:14,882 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\config.yaml
2023-10-29 14:04:14,883 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\output.log
2023-10-29 14:04:14,883 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\requirements.txt
2023-10-29 14:04:14,883 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\wandb-summary.json
2023-10-29 14:04:14,883 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_created():278] file/dir created: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\wandb-metadata.json
2023-10-29 14:04:15,213 INFO    wandb-upload_0:21712 [upload_job.py:push():137] Uploaded file C:\Users\tobia\AppData\Local\Temp\tmpw_tj5snowandb\euxtz2ox-wandb-metadata.json
2023-10-29 14:04:15,317 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-29 14:04:16,488 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 8
2023-10-29 14:04:16,488 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: poll_exit
2023-10-29 14:04:16,488 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:16,488 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 8
2023-10-29 14:04:16,488 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:16,489 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 8
2023-10-29 14:04:16,496 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 9
2023-10-29 14:04:16,496 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:16,496 DEBUG   SenderThread:21712 [sender.py:send():375] send: artifact
2023-10-29 14:04:16,496 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 9
2023-10-29 14:04:16,905 INFO    Thread-16 :21712 [dir_watcher.py:_on_file_modified():295] file/dir modified: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\output.log
2023-10-29 14:04:17,462 INFO    SenderThread:21712 [sender.py:send_artifact():1474] sent artifact job-https___github.com_t0b14_Semester_project_Tobia_Simmler_rnn.git_main.py - {'id': 'QXJ0aWZhY3Q6NjIxMDQzNjY4', 'digest': '07c59351388140934be69cf75cd4af3d', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_t0b14_Semester_project_Tobia_Simmler_rnn.git_main.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_t0b14_Semester_project_Tobia_Simmler_rnn.git_main.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTkyMjMyMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjIxMDY5NjQ3', 'versionIndex': 3}}, 'version': 'v2'}
2023-10-29 14:04:17,462 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:17,462 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 9
2023-10-29 14:04:17,462 INFO    SenderThread:21712 [dir_watcher.py:finish():365] shutting down directory watcher
2023-10-29 14:04:17,910 INFO    SenderThread:21712 [dir_watcher.py:finish():395] scan: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files
2023-10-29 14:04:17,910 INFO    SenderThread:21712 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\config.yaml config.yaml
2023-10-29 14:04:17,910 INFO    SenderThread:21712 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\output.log output.log
2023-10-29 14:04:17,912 INFO    SenderThread:21712 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\requirements.txt requirements.txt
2023-10-29 14:04:17,914 INFO    SenderThread:21712 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\wandb-metadata.json wandb-metadata.json
2023-10-29 14:04:17,914 INFO    SenderThread:21712 [dir_watcher.py:finish():409] scan save: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\wandb-summary.json wandb-summary.json
2023-10-29 14:04:17,915 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 10
2023-10-29 14:04:17,916 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:17,916 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 10
2023-10-29 14:04:17,917 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:17,917 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 10
2023-10-29 14:04:17,917 INFO    SenderThread:21712 [file_pusher.py:finish():167] shutting down file pusher
2023-10-29 14:04:18,426 INFO    wandb-upload_1:21712 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\output.log
2023-10-29 14:04:18,718 INFO    wandb-upload_0:21712 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\config.yaml
2023-10-29 14:04:18,787 INFO    wandb-upload_2:21712 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\requirements.txt
2023-10-29 14:04:18,803 INFO    wandb-upload_3:21712 [upload_job.py:push():137] Uploaded file C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\files\wandb-summary.json
2023-10-29 14:04:19,006 INFO    Thread-15 (_thread_body):21712 [sender.py:transition_state():626] send defer: 11
2023-10-29 14:04:19,006 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:19,006 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 11
2023-10-29 14:04:19,006 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:19,006 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 11
2023-10-29 14:04:19,006 INFO    SenderThread:21712 [file_pusher.py:join():172] waiting for file pusher
2023-10-29 14:04:19,006 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 12
2023-10-29 14:04:19,006 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:19,006 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 12
2023-10-29 14:04:19,006 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:19,007 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 12
2023-10-29 14:04:19,190 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 13
2023-10-29 14:04:19,190 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:19,190 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 13
2023-10-29 14:04:19,190 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:19,190 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 13
2023-10-29 14:04:19,191 INFO    SenderThread:21712 [sender.py:transition_state():626] send defer: 14
2023-10-29 14:04:19,191 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: defer
2023-10-29 14:04:19,191 INFO    HandlerThread:21712 [handler.py:handle_request_defer():170] handle defer: 14
2023-10-29 14:04:19,191 DEBUG   SenderThread:21712 [sender.py:send():375] send: final
2023-10-29 14:04:19,191 DEBUG   SenderThread:21712 [sender.py:send():375] send: footer
2023-10-29 14:04:19,191 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: defer
2023-10-29 14:04:19,191 INFO    SenderThread:21712 [sender.py:send_request_defer():622] handle sender defer: 14
2023-10-29 14:04:19,191 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: poll_exit
2023-10-29 14:04:19,191 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: server_info
2023-10-29 14:04:19,191 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: get_summary
2023-10-29 14:04:19,191 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: poll_exit
2023-10-29 14:04:19,192 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: sampled_history
2023-10-29 14:04:19,192 DEBUG   SenderThread:21712 [sender.py:send_request():402] send_request: server_info
2023-10-29 14:04:19,355 INFO    MainThread:21712 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2023-10-29 14:04:19,355 INFO    MainThread:21712 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2023-10-29 14:04:19,355 INFO    MainThread:21712 [wandb_run.py:_footer_sync_info():3428] logging synced files
2023-10-29 14:04:19,355 DEBUG   HandlerThread:21712 [handler.py:handle_request():144] handle_request: shutdown
2023-10-29 14:04:19,355 INFO    HandlerThread:21712 [handler.py:finish():842] shutting down handler
2023-10-29 14:04:20,202 INFO    WriterThread:21712 [datastore.py:close():298] close: C:\Users\tobia\Documents\GitHub\RNN_Tobia_Simmler\wandb\run-20231029_140413-bj1vp7v2\run-bj1vp7v2.wandb
2023-10-29 14:04:20,357 INFO    SenderThread:21712 [sender.py:finish():1550] shutting down sender
2023-10-29 14:04:20,357 INFO    SenderThread:21712 [file_pusher.py:finish():167] shutting down file pusher
2023-10-29 14:04:20,357 INFO    SenderThread:21712 [file_pusher.py:join():172] waiting for file pusher
